time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
1.73, 0.783807 0.0421594  0.554165,0.322223 0.134724  -3.4661, 1.16742 0.194599 0.156843,  1.24406 -0.169185 0.0495406,0.469707 0.259732  0.16014,  0.55785 -0.168446 0.0506635,0 0 0,0 0 0,0 0 0,0 0 0
1.74, 0.795885 0.0399531  0.549394, 0.790143 0.0586286   -3.1991, 1.20203 0.201664 0.129636,  1.25975 -0.167408 0.0379797,0.500068 0.256206 0.132361, 0.572409 -0.171871 0.0388405,0 0 0,0 0 0,0 0 0,0 0 0
1.75, 0.807962 0.0377468  0.543642,   1.25774 -0.0184511   -2.93243,   1.237 0.208798 0.100028,  1.27353 -0.165849 0.0274737, 0.53073 0.252645  0.10213, 0.585186 -0.174877 0.0280964,0 0 0,0 0 0,0 0 0,0 0 0
1.76, 0.820039 0.0355404  0.536909,   1.72501 -0.0965116   -2.66608,  1.27024  0.215581 0.0704194,   1.2852 -0.164527 0.0182865, 0.559882   0.24926 0.0718996, 0.596015 -0.177425  0.018701,0 0 0,0 0 0,0 0 0,0 0 0
1.77, 0.832117 0.0333341  0.529195, 2.19194 -0.17555 -2.40006,  1.29969  0.221591 0.0432119,  1.29459 -0.163464 0.0106818, 0.585711   0.24626 0.0441202, 0.604728 -0.179475 0.0109239,0 0 0,0 0 0,0 0 0,0 0 0
1.78, 0.844194 0.0311278  0.520501,  2.65854 -0.255563  -2.13437,  1.32328  0.226406 0.0208057,   1.30152  -0.162679 0.00492329, 0.606405  0.243857 0.0212431,  0.611159  -0.180988 0.00503488,0 0 0,0 0 0,0 0 0,0 0 0
1.79, 0.856272 0.0289215  0.510827,  3.12479 -0.336549  -1.86901,   1.33895   0.229605 0.00560154,   1.30581  -0.162193 0.00127478,   0.62015   0.242261 0.00571928,  0.615139  -0.181924 0.00130367,0 0 0,0 0 0,0 0 0,0 0 0
1.8, 0.868349 0.0267152  0.500171,  3.59071 -0.418503  -1.60399,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01539e-10,0 0 0,0 0 0,0 0 0,0 0 0
1.81, 0.880409 0.0245114  0.488576,  4.05344 -0.500942  -1.33999,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-1.22878 0.729839  15.9367,-4.05367 -5.64033  15.1014,-0.451637  -1.14695   18.2235,-6.58899 -6.15214  8.71974
1.82, 0.892365 0.0223227  0.476246,  4.49887 -0.581466  -1.08047,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-5.15574  2.15622  56.0668,-14.8297 -19.1424   54.356,-2.20321 -3.86768  62.2483,-22.5589 -20.3849  31.4501
1.83, 0.904111 0.0201642  0.463426,  4.91003 -0.657192 -0.829587,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-12.1418  3.13445   108.87,-30.2506  -35.378  108.689,-5.84972 -7.08199  116.106,-42.2143 -36.3626  63.0477
1.84, 0.915544 0.0180509  0.450363,  5.26996 -0.725239 -0.591483,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-22.548 2.51983 162.827,-48.2389 -49.2186  169.028,-11.9862 -9.70966  163.828,-59.8594 -47.7498  98.3692
1.85,  0.92656 0.0159979  0.437302,   5.5617 -0.782723 -0.370308,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10, -36.7352 -0.832339   206.418,-66.7171  -55.536  226.296,-21.2075 -10.6705  189.446,-69.7989 -48.2109  132.271
1.86, 0.937053 0.0140204  0.424487,  5.76829 -0.826765 -0.170211,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-55.0644 -8.06676  228.122,-83.6077 -49.2019   271.42,-34.1088 -8.88432  176.991,-66.3371 -31.4104  159.611
1.87, 0.946919 0.0121334  0.412166,   5.87278  -0.854481 0.00466112,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-77.2374   -19.78  219.073,-96.9183 -26.7533  296.565,-50.7231 -3.63538  115.461,-45.5198  6.65801  175.893
1.88,0.956054 0.010352 0.400584,  5.8582 -0.86299 0.150158,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-94.9394 -29.6521   205.64,-106.293 -6.23162  311.464,-64.1644   1.0981  58.1686,-25.9764    40.17  185.941
1.89,  0.964354 0.00869125   0.389986,   5.7076 -0.849409  0.262133,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-105.561 -35.5753  197.581,-111.917  6.08139  320.404,-72.2292  3.93818  23.7932,-14.2504  60.2772  191.969
1.9,  0.971713 0.00716628   0.380618,  5.40401 -0.810858  0.336436,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-109.101 -37.5498  194.895,-113.792  10.1857  323.383,-74.9174  4.88488  12.3347,-10.3417  66.9796  193.979
1.91,  0.978057 0.00578945   0.372665,  4.94025 -0.746037  0.370824,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-105.561 -35.5753  197.581,-111.917  6.08139  320.404,-72.2292  3.93818  23.7932,-14.2504  60.2772  191.969
1.92,  0.983429 0.00456234   0.366065,  4.34825 -0.659973  0.370674,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-94.9394 -29.6521   205.64,-106.293 -6.23162  311.464,-64.1644   1.0981  58.1686,-25.9764    40.17  185.941
1.93,  0.987899 0.00348383   0.360697,  3.66971 -0.559277   0.34327,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-77.2374   -19.78  219.073,-96.9183 -26.7533  296.565,-50.7231 -3.63538  115.461,-45.5198  6.65801  175.893
1.94,  0.991541 0.00255278    0.35644,  2.94633 -0.450561  0.295892,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-56.2444 -7.65179   232.21,-84.3985 -48.9164  274.657,-34.6906 -8.85917  179.051,-66.4724 -30.9751  160.473
1.95,  0.994425 0.00176806   0.353172,  2.21983 -0.340433  0.235823,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-43.3217  1.48311  229.228,-71.1293 -53.9427   244.36,-24.4562 -10.5309   200.94, -70.554 -45.7839  137.084
1.96,  0.996623 0.00112855   0.350771,   1.5319 -0.235505  0.170346,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-37.3901  7.73552  214.205,-58.1762 -45.6298  209.723,-19.3113 -9.39724  189.719,-61.5602 -42.2876   109.21
1.97,   0.998208 0.000633116    0.349115, 0.924251 -0.142387  0.106743,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-36.385 11.6495 192.742,-46.4711 -29.5193  175.137,-17.8243  -6.5764  158.374,-44.9906 -27.4555  80.7499
1.98,   0.999252 0.000280633    0.348083,  0.438581 -0.0676902  0.0522963,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-38.2419   13.769   170.44,-36.9456 -11.1531  144.994,-18.5637 -3.18654  119.893,-26.3448 -8.25676  55.5982
1.99, 0.999825 6.997e-05  0.347553,  0.116596 -0.0180243  0.0142878,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-40.896 14.6383   152.9,-30.5315  3.92694  123.686,  -20.098 -0.345823   87.2618,-11.1223  8.33933  37.6515
2,          1 8.94467e-19    0.347403,           0  1.98785e-16 -3.97569e-16,     1.34464     0.230764 -1.61706e-09,    1.30728   -0.162026 3.09478e-09,    0.625134     0.241682 -1.79759e-09,   0.616503   -0.182245 3.01538e-10,-42.2827  14.8012  145.721,-28.1606   10.179  115.605,-20.9955 0.827571  73.4669,-4.82274  15.3636   30.806
